source_name,video_id,video_title,video_url,published_at,transcript_status,gemini_status,gemini_error,is_property_listing,location,normalized_locality,is_target_location,location_score,property_type,bhk,land_area,built_up_area,price,facing,road_width,floors,bedrooms,bathrooms,parking,approval,amenities,nearby_landmarks,contact_details,missing_fields,source_facts,visual_style,exterior_description,neighbourhood_description,video_status
Dream Home Tamil,Xz-MxcDBVXk,கோவை சூலூர் அருகில் 28 லட்சத்தில்😍2BHK வீடு இலவச கிரயத்துடன்🔥90% BANK LOAN வசதியுடன்  FREE EB😍#sulur,https://www.youtube.com/watch?v=Xz-MxcDBVXk,2026-07-25T12:28:59Z,analyzed_from_video,success,,True,"Karanampettai, Paruvai, Coimbatore",,False,0.45,Independent House,2,3 Cents,1150 sq.ft,₹28 Lakhs - ₹40 Lakhs,East,NOT SPECIFIED,1 to 2,2,3,Covered Car Parking,NOT SPECIFIED,Borewell | Free EB Connection | Free Registration | Car Parking | Pooja Room | Utility Space | Open Terrace,Karanampettai Junction | Paruvai | Sulur,+91 9790277783 | +91 9597309409,road_width | approval,"2BHK house available starting at ₹28 Lakhs near Sulur | 2BHK Duplex under-construction houses available at ₹38 Lakhs | Ready-to-move 2BHK house available at ₹40 Lakhs with 1150 sqft built-up area on 3 cents land | Free borewell, free EB connection, and free registration offered for new constructions | 80% to 90% bank loan facility available | Promoted by Shree Harini Promoters & Builders","Property walkthrough video featuring exterior layout footage, ongoing construction shots, interior room tour, and text overlay highlights accompanied by Tamil voiceover commentary.","Modern single-storey and duplex houses with beige, maroon, and pink paint accents, decorative laser-cut iron gates, tiled car porch, external stairs, and overhead water storage tank on terrace.","Developing gated residential layout surrounded by open land, coconut trees, asphalt roads, and nearby traffic junction in Karanampettai, Paruvai near Sulur.",not_target
Dream Home Tamil,G4vveTRplv4,"கோவை கிணத்துக்கடவில்,லட்டு மாதிரி இரண்டு 2BHK வீடுகள் Semi furnished👌2BHK DUPLEX 😍📍#kinathukadavu",https://www.youtube.com/watch?v=G4vveTRplv4,2026-07-24T12:45:17Z,analyzed_from_video,success,,True,"Kinathukadavu, Coimbatore, Tamil Nadu, India",,False,0.45,Duplex House,2 BHK,2.25 Cents,1300 Sq.Ft,NOT SPECIFIED,East,25 Feet,G+1,2,2,12x15 ft Covered Car Parking,NOT SPECIFIED,"Gated Community | 24/7 Security | Turf Football Court | Gym | Children's Play Area | Open Air Theatre / Auditorium | Temples (Amman, Pillaiyar, Murugan) | Walking Track | Street Lights | Drainage System",Coimbatore - Pollachi National Highway (3 km),+91 80-72666612,price | approval,"Land area is 2.25 cents. | Total built-up area across ground and first floor is 1300 Sq.Ft. | Property is a semi-furnished 2BHK duplex house. | Facing direction is East. | Located in Coco Town gated community, Kinathukadavu, Coimbatore. | Situated 3 km off the Coimbatore-Pollachi National Highway. | Road in front of the house is 25 feet wide tar road. | Car parking size is 12x15 ft. | Living hall size is 11x21 ft with false ceiling and TV unit. | Kitchen size is 10x10 ft open modular kitchen with chimney. | Both bedrooms (10x16 ft) are master bedrooms with attached bathrooms and wardrobes.","Host-led video tour with on-screen text overlays, aerial drone layout views of Coco Town, and detailed interior/exterior walkthrough shots.","Contemporary two-story exterior featuring multi-tone paint, geometric wall tile panels, wood-finish cladding, LED spot lights, laser-cut iron entrance gates, and a covered car park with heavy-duty tiles.","Situated within Coco Town, a 45-acre gated township offering wide 40ft/60ft internal roads, extensive green landscaping, community temples, sports turf, gym, park, and surrounding residential developments.",not_target
Dream Home Tamil,tzDuDu8EcAU,"3 செண்டில்,45 லட்சத்தில்😍அனைத்து வசதிகளுடன்👌semi furnished SPACIOUS 2BHK😍 #kinathukadavu #cbe_",https://www.youtube.com/watch?v=tzDuDu8EcAU,2026-07-24T07:38:49Z,analyzed_from_video,success,,True,"Kinathukadavu, Coimbatore",,False,0.45,Independent House,2,3 Cents,1250 sq ft,₹45 Lakhs (Without interior) / ₹48 Lakhs (With interior),East,30 Feet,1,2,3,Covered Car Parking (15x15 ft),NOT SPECIFIED,Car Parking | Borewell | Water Sump | Overhead Water Tanks (2x 750L) | Modular Kitchen | Pooja Cabinet | TV Unit | Terrace | Drying Poles,Kinathukadavu Pollachi Bypass (3.5 km) | Ethirmadai Bus Stop,+91 8122873894,approval,"Location: Kinathukadavu, Coimbatore (3.5 km from Pollachi Bypass) | Land Area: 3 Cents | Built-up Area: 1250 sq ft | Price: ₹45 Lakhs (without interior) / ₹48 Lakhs (with interior) | Facing: East facing plot and main teak wood door | Road Width: 30 Feet road | Configuration: 2 BHK with 15x15 ft car parking, hall with TV & pooja unit, modular kitchen, 2 bedrooms with attached bathrooms, 1 common outdoor bathroom, and rooftop terrace","Presenter-led property tour video covering terrace landscape view, front elevation, street, car porch, living hall, modular kitchen, master and kids bedrooms, attached bathrooms, and rooftop.","Single-floor contemporary independent house featuring a beige, yellow, and brown painted front elevation with geometric patterns, light blue main gate, tiled car porch, side setback walkway, and terrace with blue storage water tanks.","Quiet residential locality with 30-foot roads, surrounding green agricultural fields, coconut groves, and hill views in Kinathukadavu, Coimbatore.",not_target
Dream Home Tamil,c1o7b5FMTHE,"கோவை காளப்பட்டி அருகில்😍3 செண்டில்,வேற Level👌Semi furnished 2BHK வீடு விற்பனைக்கு😍📍#kalapatti",https://www.youtube.com/watch?v=c1o7b5FMTHE,2026-07-23T13:48:12Z,analyzed_from_video,success,,True,"Near Kalapatti, Coimbatore, Tamil Nadu",,False,0.45,Independent House,2,3 Cents,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,1,2,NOT SPECIFIED,Covered Car Parking,NOT SPECIFIED,Covered Car Parking | Pooja Unit | Modular Kitchen | Fitted Wardrobes | False Ceiling with LED Strip Lights | Terrace Access,,+91 8122873894,built_up_area | price | facing | road_width | bathrooms | approval,"Title states property is a semi-furnished 2BHK house for sale near Kalapatti, Coimbatore | Title specifies land area is 3 cents | On-screen video overlay displays booking contact number +91 8122873894","Modern minimalist architecture featuring white plaster exterior with vertical strip lighting, decorative jali screens, neutral interior tile flooring, false ceilings with LED cove lighting, and warm wood-finish furniture.","Single-story contemporary white facade with vertical accent lighting, decorative jali screen block wall, a low compound gate, covered parking portico, and an external staircase leading to the terrace.",Developing residential locality with unpaved road access and utility poles outside the residence.,not_target
Dream Home Tamil,lIgS6JgbJqM,"கோவை காளப்பட்டி அருகில்😍3 செண்டில்,வேற Level👌Semi furnished 2BHK வீடு விற்பனைக்கு😍📍#kalapatti #cbe",https://www.youtube.com/watch?v=lIgS6JgbJqM,2026-07-22T13:06:19Z,analyzed_from_video,success,,True,"Kalapatti, Coimbatore, Tamil Nadu, India",,False,0.45,Independent House,2 BHK,3 Cents,1200 sq.ft,NOT SPECIFIED,North,NOT SPECIFIED,Ground Floor + Open Terrace,2,2,1 Covered Car Parking (12 ft x 16 ft),NOT SPECIFIED,Covered Car Parking | Borewell Water | Water Sump | Municipal Water Connection | Modular Kitchen | Built-in Wardrobes | Pooja Unit | TV Unit | False Ceiling with LED Profile Lighting | Attached Bathrooms with Vanity Units | Open Terrace | UPS Provision,Kalapatti (1.5 km) | Avinashi Road | Neelambur | TCS | SVB Tech Park | Bosch IT Park,+91 8122873894,price | road_width | approval,"3 Cents land area with 1200 sq.ft built-up area on the ground floor. | North-facing main door and North-facing plot structure. | Located 1.5 km from Kalapatti near Avinashi Road, Coimbatore. | Borewell strikes water at 40 feet depth; municipal water supplied twice weekly. | Features 2 master bedrooms (11x17 ft and 10x16 ft) both with attached bathrooms. | Living room size is 11x16 ft with TV unit and tall wood-finish Pooja cabinet. | Kitchen cum dining area size is 10x16 ft with full modular U-shaped teal green cabinetry.","Modern minimalist aesthetic with warm vertical LED accent lighting, geometric concrete jali screen, light neutral interior walls, wood-grain cabinetry, and false ceiling profile lights.","Single-story modern house finished in crisp white and off-white paint with vertical accent lighting strips on the facade. Includes a geometric concrete lattice screen for ventilation, a dual-panel metal sliding gate, granite porch steps, and an exterior staircase leading to an open terrace painted in terracotta finish.","Situated in a quiet residential expansion zone near Kalapatti, surrounded by modern single-family homes, wide unpaved access streets, and close proximity to major Coimbatore IT hubs.",not_target
Dream Home Tamil,Fv6rN8-vfC0,"கோவை சூலூரில்,2.50 செண்டில் ,வேற level 😍Spacious semi furnished 3BHK👌கிழக்கு வாசல் வீடு 😍📍#sulur",https://www.youtube.com/watch?v=Fv6rN8-vfC0,2026-07-22T06:46:39Z,analyzed_from_video,success,,True,"Sulur, Coimbatore, Tamil Nadu",,False,0.45,Independent House,3BHK,2.50 Cents,NOT SPECIFIED,NOT SPECIFIED,East,NOT SPECIFIED,2,3,NOT SPECIFIED,Covered Parking,NOT SPECIFIED,Car Parking | Semi-Furnished | Balcony | Spiral Staircase to Terrace | False Ceiling with Lighting,,+91 8122873894,built_up_area | price | road_width | bathrooms | approval | nearby_landmarks,"Title mentions location as Sulur, Coimbatore. | Title mentions plot size as 2.50 Cents. | Title mentions property configuration as 3BHK semi-furnished east-facing house. | Video screen overlay provides booking contact number: +91 8122873894.","Vertical walkthrough property video with background music showcasing exterior elevation, parking area, living room, kitchen, staircases, bedrooms, and bathrooms.","Modern two-story house with white, grey, and wood-finish wall panels, gated entrance, covered parking porch, upper balcony with a black metal spiral staircase, and ambient exterior lighting.",Suburban residential neighborhood in Sulur with adjacent houses and paved access roads.,not_target
Dream Home Tamil,YFY0X-zeRCI,"கோவை நீலாம்பூரில்,2.75 செண்டில்😍பார்த்தவுடன் பிடிக்கும்👌GRAND Simplex type 2BHK வீடு😍📍#neelambur",https://www.youtube.com/watch?v=YFY0X-zeRCI,2026-07-21T13:53:33Z,analyzed_from_video,success,,True,"Neelambur, Coimbatore, Tamil Nadu, India",,False,0.45,Simplex House,2 BHK,2.75 cents,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,1 Floor (Simplex with Open Terrace),2,2,Covered Portico Parking,NOT SPECIFIED,Covered Car Parking | Open Terrace | False Ceiling / POP Design | Granite Kitchen Countertop | Attached Bathrooms,,+91 8122873894,built_up_area | price | facing | road_width | approval,"Title mentions location as Neelambur, Coimbatore. | Title states land area is 2.75 cents. | Title and video tour confirm a 2BHK Simplex house. | On-screen video overlay provides booking contact number +91 8122873894.","Modern bright single-story home featuring colorful interior accent walls (pink textured hall wall, orange painted bedroom wall, green patterned bedroom wall) and decorative plaster ceiling motifs.","Single-story structure painted in blue and beige tones with a front gate, a blue painted entrance ramp, a covered parking porch with tiled walls, and outdoor stairs leading to a spacious open roof terrace.",Developing residential neighborhood in Neelambur with surrounding residential structures and clear open views from the rooftop terrace.,not_target
Dream Home Tamil,GVnw2N29VYw,"கோவை நீலாம்பூரில்,2.75 செண்டில்😍பார்த்தவுடன் பிடிக்கும்👌GRAND Simplex type 2BHK வீடு😍📍#neelambur",https://www.youtube.com/watch?v=GVnw2N29VYw,2026-07-20T13:55:12Z,analyzed_from_video,success,,True,"Neelambur, Coimbatore, Tamil Nadu, India",,False,0.45,Independent House,2 BHK,2.75 Cents (30 ft x 40 ft),1150 sq.ft.,NOT SPECIFIED,East,25 Feet,Ground Floor (Simplex),2,3,14 ft x 16 ft Covered Car Parking,NOT SPECIFIED,Covered Car Parking | Borewell | Water Sump | Panchayat Water Connection | Teak Wood Main Door | POP Ceiling Moulding | Textured Feature Wall | U-Shaped Kitchen Countertop | Terrace Clothes Drying Stand | Terrace Washing Stone & Sink Unit | UPS Provision | Washing Machine Provision,Avinashi Road (2.5 km),+91 8122873894,price | approval,"Property is a ground-floor 2BHK East-facing independent house located in Neelambur, Coimbatore. | Land area is 2.75 Cents with plot dimensions of 30 ft x 40 ft. | Total built-up area is 1,150 sq.ft. | Located 2.5 km from Avinashi Road with a 25 ft approach road. | Car parking size is 14 ft x 16 ft. | Includes 2 bedrooms with attached bathrooms, plus 1 outdoor common bathroom under the staircase. | Special terrace feature includes a custom stone washing unit with sink and water tap for laundry, plus a clothes drying frame.","Real estate walkthrough hosted by a presenter, featuring exterior elevation, car parking, living hall, kitchen/dining, bedrooms, bathrooms, and terrace facilities.","Contemporary single-story facade painted in dark blue, light blue, and beige tones with vertical lighting, custom laser-cut floral metal gate, blue entry ramp, small front garden bed, and a tiled porch/car parking area.","Residential area in Neelambur with surrounding independent houses and nearby ongoing construction, located close to Avinashi Road, Coimbatore.",not_target
Dream Home Tamil,1H6eIdAeax0,கோவை சூலூரில் அதிரடி ஆடி OFFER😍செண்டின் விலை 6.75 லட்சம் மட்டுமே 130 ஏக்கரில்😍📍#sulur #coimbatore,https://www.youtube.com/watch?v=1H6eIdAeax0,2026-07-20T06:41:12Z,analyzed_from_video,success,,True,"Crystal Gateway, Kalangal, Sulur, Coimbatore, Tamil Nadu",,False,0.45,Gated Community Plots & Villas,1 BHK & 2 BHK available,130 Acres total layout (Plots sold per cent),NOT SPECIFIED,"Plot: ₹6.75 Lakhs per cent (Offer price, regular ₹8 Lakhs per cent); 1 BHK House: ₹40 Lakhs; 2 BHK House: ₹55 Lakhs",NOT SPECIFIED,"60 Feet Two-Way Main Road, 30 Feet & 33 Feet Internal Roads",NOT SPECIFIED,1 or 2 (for villas),NOT SPECIFIED,EV Vehicle facility inside township,NOT SPECIFIED,"3-Acre Cricket Stadium | 24/7 Security | CCTV Surveillance | Ganesha Temple | Landscaped Park | Children's Play Area | Outdoor Gym | Turf Court | EV Vehicle Facility for Site Visit | EB Connection | Tree Plantations | Open Drainage System | Individual Water Connections | 1 Lakh Liter Overhead Tank | 1.5 Lakh Liter Underground Sump | Common Borewell | Compound Wall | Clubhouse (Indoor Gym, Theatre, Shuttle Court)",RVS School & College | KIT College | Royal Care Hospital | Sulur GH | Sulur KMCH | Anugraha CBSE School | West Park International School | Sulur Old & New Bus Stand | Zoho | L&T | TCS,+91 8122989675 | +91 8122949675,built_up_area | facing | floors | bathrooms | approval,"130-acre gated community project located in Kalangal, Sulur, Coimbatore. | Features a 3-acre international-standard cricket stadium and around 900 plots. | Special offer plot price is ₹6.75 Lakhs per cent (reduced from ₹8 Lakhs per cent). | Houses available: 1 BHK at ₹40 Lakhs and 2 BHK at ₹55 Lakhs. | Bank loan facilities: up to 70% for plot purchases and 80%-85% for house purchases. | Internal road network consists of a 60-foot main entrance road and 30/33-foot street roads.","Dynamic presenter-led video tour featuring high-definition footage of layout infrastructure, sports courts, play areas, golf cart rides, and map layout overlay explanations.","Extensive, newly developed gated layout featuring paved internal roads with central medians, street lights, concrete boundary walls, landscaped parks, play equipment, sports turf, and an impressive arched entry gate named 'Crystal Gateway'.","Situated in Kalangal, Sulur, approximately 5 minutes from Sulur Bus Stand, surrounded by major educational institutions, hospitals, and close to prominent IT companies like Zoho, L&T, and TCS.",not_target
Dream Home Tamil,A4_EPhzECDQ,"கோவை சூலூரில்,அதிரடி ஆடி OFFER😍செண்டின் விலை 6.75 லட்சம் மட்டுமே😍 130 acres |50+amenities| 📍#sulur",https://www.youtube.com/watch?v=A4_EPhzECDQ,2026-07-19T13:50:38Z,analyzed_from_video,success,,True,"Crystal Gateway, Kalangal, Sulur, Coimbatore, Tamil Nadu, India",,False,0.45,Gated Community Layout / Residential Plots & Individual Houses,"1 BHK, 2 BHK",130 Acres total project (Plots ranging from 1.5 Cents to 10 Cents),NOT SPECIFIED,Plots starting from ₹8 Lakhs (₹6.75 Lakhs per cent); 1 BHK House at ₹40 Lakhs; 2 BHK House at ₹55 Lakhs,NOT SPECIFIED,"60 feet main entrance road, 33 feet & 30 feet internal TAR roads",NOT SPECIFIED,"1, 2",NOT SPECIFIED,"EV buggy site tour service available, individual plot/house parking space",NOT SPECIFIED,"Grand Entrance Arch | 24/7 Security Guard Booth & Gate Barrier | CCTV Surveillance Cameras | 60 ft, 33 ft & 30 ft Wide Blacktop TAR Roads | Ganesha Temple inside layout | Landscaped Park & Walking Path | Seating Gazebos & Benches | Children's Play Area with Swings and Slides | Outdoor Fitness / Gym Equipment | Synthetic Turf Court | 3-Acre Cricket Stadium with Pavilion Seating | Tree Plantation per Plot | Open Storm Water Drainage System | Individual Water Connection Pipeline | 1.5 Lakh Litre Capacity Underground Water Sump | 1 Lakh Litre Overhead Water Tank | Common Borewell | Gated Compound Wall Boundary | Electricity Connection (EB) & Street Lights | Under-construction Clubhouse (Indoor Theatre, Indoor Gym, Badminton/Shuttle Court)","Sulur Bus Stand (5 minutes) | Trichy Road | RVS School and College | Kalaignar Karunanidhi Institute of Technology (KIT) | Royalcare Hospital | Sulur Government Hospital (GH) | Sulur KMCH | Anugraha School | Westberry Park School | IT Companies (Zoho, TCS, L&T)",+91 8122989675 / +91 8122949675,built_up_area | facing | floors | bathrooms | approval,"Project name is Greenfield Housing's Crystal Gateway located at Kalangal, Sulur, Coimbatore. | Total area spans 130 acres divided into 4 phases, with 900 plots in initial phases. | Plot sizes available from 1.5 cents up to 10 cents. | Bank loan facilities available up to 70% for land and 80-85% for house construction. | Includes a dedicated 3-acre cricket stadium within the gated township.","Presenter-led walkthrough video featuring live action on site, buggies, park tours, overhead drone footage of layout roads and stadium, and office sit-down explanation with screen overlays showing contact details.","Massive 130-acre gated layout with asphalt roads, white painted curb channels, young saplings along plot edges, a modern arch entrance, synthetic sports turf court, and a expansive 3-acre red soil cricket ground.","Well-connected residential and educational hub in Sulur/Kalangal near major schools, colleges, IT parks, and medical centers off Trichy Highway.",not_target
COVAI REAL ESTATE,x_AU0ze5FwI,1 Acre Land Sale in Sathy Road Kurumbapalayam Coimbatore,https://www.youtube.com/watch?v=x_AU0ze5FwI,2026-08-04T13:32:15Z,analyzed_from_video,success,,True,"Kurumbapalayam, Sathy Road, Coimbatore, Tamil Nadu",,False,0.45,Land,NOT SPECIFIED,1 Acre,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,,Kumaran Hospital | SNS Institutions | KV Institute | Sathy Road (Sathyamangalam Four-Lane Highway),904 2575 274 | 904 300 2309,price | facing | road_width | approval_status,"1 acre plot available for sale opposite Kumaran Hospital on Sathy Road, Coimbatore. | Can be subdivided into four 25-cent plots or two 50-cent plots. | Positioned between SNS Institutions and KV Institute within walking distance of Sathy Road. | Has 450 feet of frontage suitable for apartment development, PG hostels, IT companies, or residential layout plots.","High-angle aerial drone footage featuring red boundary line overlays indicating the plot area, graphic text overlays pointing out nearby institutions and hospitals, and contact numbers permanently on display.","Clear 1-acre land parcel with a wide 450 ft frontage, bounded by nearby residential developments, educational institutions, and an adjacent green plantation.","A well-developed residential and academic area right off the Sathyamangalam four-lane highway, close to major hospitals, colleges, and IT/commercial setups.",not_target
COVAI REAL ESTATE,WUYXWxA4-3c,Urgent sale land in Kurumbapalayam coimbatore,https://www.youtube.com/watch?v=WUYXWxA4-3c,2026-08-04T12:24:10Z,analyzed_from_video,success,,True,"Kurumbapalayam, Coimbatore",,False,0.45,Plot,NOT SPECIFIED,6.4 Cents (40x70 ft) per plot / 13 Cents option,NOT SPECIFIED,Rs. 8.5 Lakhs per cent,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,DTCP,3-Side Tar Road | 140 ft Frontage,Adithya College of Arts & Science | Adithya School of Business Management | Suguna International School,9345425595 | 7418605112,bhk | built_up_area | facing | road_width | floors | bedrooms | bathrooms | parking,"DTCP approved plots located in Kurumbapalayam, Coimbatore. | Priced at Rs. 8.5 Lakhs per cent. | Individual plot size is 6.4 Cents (40x70 ft), with a 13 Cents parcel featuring 140 ft frontage and 3-side tar road access. | Located near Suguna International School and Adithya College of Arts & Science. | Contact numbers provided are 9345425595 and 7418605112.","Vertical short video format with on-site footage of the approach road, nearby educational institutions, and plot land, enhanced with text overlays.",Level vacant land plots adjacent to a tar road with visible boundary posts and sparse natural vegetation.,"Semi-urban residential land area in Kurumbapalayam, Coimbatore, positioned close to schools and colleges.",not_target
COVAI REAL ESTATE,G8fsvbuFTZs,Land sale in nggo colony Mettupalayam road coimbatore,https://www.youtube.com/watch?v=G8fsvbuFTZs,2026-08-04T00:53:14Z,analyzed_from_video,success,,True,"Near Thudiyalur, NGGO Colony, Mettupalayam Road, Coimbatore, Tamil Nadu",Saravanampatti | Thudiyalur,True,1.0,Plot,NOT SPECIFIED,2 cents to 4 cents,NOT SPECIFIED,NOT SPECIFIED,"North, West, East, South",30 ft and 33 ft wide tar roads,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Gated community | 24/7 Security | 30 ft and 33 ft wide tar roads | Covered drainage system | Water pipeline connection | Solar LED street lights | Compound wall with solar e-fence | Avenue tree plantation | Children's play area,Saravanampatti IT Park | Sri Ramakrishna Engineering College | New NGGO Flyover | Major Hospitals,99766 46373 | 88709 25560,price | built_up_area | bhk | bedrooms | bathrooms | floors | parking | approval,"Project name is Castle Grande located near Thudiyalur and NGGO Colony, Coimbatore. | Spread across 4 acres divided into 80 villa plots. | Plot sizes range from 2 cents to 4 cents. | Road widths inside the layout are 30 ft and 33 ft. | Layout features solar street lights, covered drainage, individual water pipeline connections, and avenue tree plantation. | Secured with a 6-foot compound wall topped with a 2.5-foot solar electric fence and 24/7 gated security. | Located 5-10 minutes from Saravanampatti IT companies, educational institutions, hospitals, and New NGGO Flyover.","Vertical real estate promotional video featuring an on-site presenter, aerial drone layout perspectives, overlaid subtitle text, and location visual cutaways.","Well-developed plot layout named Castle Grande featuring blacktop roads lined with painted curbs, solar light poles, plot division markers, landscaping trees, security entry gates, and a decorated perimeter wall with solar e-fencing.","Green, low-pollution setting surrounded by coconut groves near Thudiyalur, with convenient vehicular connectivity to Mettupalayam Road flyovers, IT hubs, and institutions in Coimbatore.",approval_pending
COVAI REAL ESTATE,VN4dluWgd1M,New Premium Gated Community Project Launching in coimbatore | Near College Zones,https://www.youtube.com/watch?v=VN4dluWgd1M,2026-08-03T12:53:08Z,analyzed_from_video,success,,True,"Thirumalayampalayam, near Madukkarai L&T Bypass, Coimbatore, Tamil Nadu",,False,0.45,Gated Community Residential Plots,NOT SPECIFIED,15 Acres layout total; Plot sizes range from 3 Cents to 5 Cents,NOT SPECIFIED,NOT SPECIFIED,"East, West, North, South",30 feet and 40 feet concrete roads,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,"Grand Entrance Arch with Gate | 24/7 Security Service & Security Booth | CCTV Surveillance | 30ft & 40ft Concrete Internal Roads | Landscaped Garden | Children's Play Area | Walking & Eight Track | Common Seating Area / Pergola | Street Lighting | Individual Water Supply Connection | Underground / Side Drainage Facility | Avenue Tree Plantations | 8-Foot Peripheral Compound Wall | Bank Loan Assistance (SBI, HDFC, ICICI, Axis)",Nehru Group of Institutions / Nehru International School | Dharmaneeswarar Temple | Amrita Group of Institutions | Ettimadai Railway Station (3 km) | Madukkarai Junction (6 km) | L&T Bypass / Salem-Cochin Highway,75 5006 5006,price | built_up_area | bhk | floors | bedrooms | bathrooms | parking | approval,"Project named 'Temple View', developed & marketed by AVE Acres and Plots LLP on a 15-acre land parcel. | Located in Thirumalayampalayam near Madukkarai L&T Bypass, Coimbatore. | Individual plot sizes range from a minimum of 3 cents to a maximum of 5 cents, with all four cardinal facings available. | Internal infrastructure includes 30ft and 40ft wide concrete roads, side drainage, individual water points, 8ft security wall, street lights, and landscaped park. | Proximity landmarks mentioned: Walkable distance to Nehru Institutions, 3 km to Ettimadai Railway Station, 6 km to Madukkarai Junction, and 5 minutes to Amrita Institutions. | Contact number displayed across the video frame: 75 5006 5006.","Aerial drone footage showcasing the 15-acre gated layout development, sweeping wide shots of internal concrete roads, close-up details of drainage and paver blocks, ground-level views of the entrance archway, landscaped park with decorative pillars, and scenic mountain views in the background.","A fully developed 15-acre gated residential plot community featuring a grand wooden-finish entrance gate with 'Temple View' and 'AVE Acres & Plots LLP' branding. The layout consists of demarcated, leveled land plots with yellow plot boundary posts, 30ft and 40ft wide concrete roads bordered by interlocking paver walkways and side drainage channels. The central park area contains manicured lawns, walking paths, decorative white pillars, a peacock sculpture, pergolas, street light poles, and a continuous 8-foot boundary compound wall around the perimeter.","Situated in Thirumalayampalayam near Madukkarai along the L&T Bypass in Coimbatore. The neighbourhood features scenic views of surrounding hills (Western Ghats), close proximity to prominent educational hubs including Nehru College and Amrita University, near Dharmaneeswarar Temple, and offers quick connectivity to the Salem-Cochin bypass highway and Kerala border.",not_target
